ax,ay,az,gx,gy,gz,temp_raw,flags,ax_g,ay_g,az_g,a_mag
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
20113,26558,0,0,1,0,0,0,2.514125,3.31975,0.0,4.164320422124719
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,20121,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
20177,26558,0,0,1,0,0,0,2.522125,3.31975,0.0,4.169155139608623
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,20186,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
20242,26558,0,0,1,0,0,0,2.53025,3.31975,0.0,4.174075361681914
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,20250,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
20307,26558,0,0,1,0,0,0,2.5383750000000003,3.31975,0.0,4.179005587831273
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,20315,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
20372,26558,0,0,1,0,0,0,2.5465,3.31975,0.0,4.1839457826912625
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,20380,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
20437,26558,0,0,1,0,0,0,2.554625,3.31975,0.0,4.188895910991941
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,20445,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
20502,26558,0,0,1,0,0,0,2.56275,3.31975,0.0,4.1938559375591336
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,20510,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
20567,26558,0,0,1,0,0,0,2.570875,3.31975,0.0,4.198825827314703
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,20575,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
20632,26558,0,0,1,0,0,0,2.579,3.31975,0.0,4.203805545276803
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,20640,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
20697,26558,0,0,1,0,0,0,2.587125,3.31975,0.0,4.208795056560131
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,20705,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
20762,26558,0,0,1,0,0,0,2.59525,3.31975,0.0,4.21379432637617
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,20770,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
20826,26558,0,0,1,0,0,0,2.60325,3.31975,0.0,4.218726185117967
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,20835,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
20891,26558,0,0,1,0,0,0,2.6113750000000002,3.31975,0.0,4.223744719218362
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,20900,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
20956,26558,0,0,1,0,0,0,2.6195,3.31975,0.0,4.228772908598899
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,20964,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
21021,26558,0,0,1,0,0,0,2.627625,3.31975,0.0,4.233810718858957
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,21029,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
21086,26558,0,0,1,0,0,0,2.6357500000000003,3.31975,0.0,4.238858115695782
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,21094,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
21151,26558,0,0,1,0,0,0,2.643875,3.31975,0.0,4.243915064904693
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,21159,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
21216,26558,0,0,1,0,0,0,2.652,3.31975,0.0,4.2489815323792595
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,21224,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
21281,26558,0,0,1,0,0,0,2.660125,3.31975,0.0,4.254057484111493
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,21289,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
21346,26558,0,0,1,0,0,0,2.66825,3.31975,0.0,4.259142886192009
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,21354,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
21411,26558,0,0,1,0,0,0,2.676375,3.31975,0.0,4.2642377048102045
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,21419,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
21475,26558,0,0,1,0,0,0,2.684375,3.31975,0.0,4.2692633091816905
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,21484,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
21540,26558,0,0,1,0,0,0,2.6925,3.31975,0.0,4.274376716259343
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,21548,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
21605,26558,0,0,1,0,0,0,2.700625,3.31975,0.0,4.279499439551897
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,21613,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
21670,26558,0,0,1,0,0,0,2.70875,3.31975,0.0,4.2846314456438375
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,21678,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
21735,26558,0,0,1,0,0,0,2.716875,3.31975,0.0,4.289772701219145
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,21743,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
21800,26558,0,0,1,0,0,0,2.725,3.31975,0.0,4.294923173061423
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,21808,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
21865,26558,0,0,1,0,0,0,2.7331250000000002,3.31975,0.0,4.3000828280540135
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,21873,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
21930,26558,0,0,1,0,0,0,2.74125,3.31975,0.0,4.305251633180109
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,21938,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
21995,26558,0,0,1,0,0,0,2.749375,3.31975,0.0,4.31042955552286
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,22003,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
22060,26558,0,0,1,0,0,0,2.7575,3.31975,0.0,4.315616562265466
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,22068,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
22125,26558,0,0,1,0,0,0,2.765625,3.31975,0.0,4.3208126206912745
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,22133,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
22190,26558,0,0,1,0,0,0,2.77375,3.31975,0.0,4.326017698183862
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,22198,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
22254,26558,0,0,1,0,0,0,2.78175,3.31975,0.0,4.331151477955949
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,22263,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
22319,26558,0,0,1,0,0,0,2.789875,3.31975,0.0,4.336374358623226
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,22327,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
22384,26558,0,0,1,0,0,0,2.798,3.31975,0.0,4.341606161606554
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,22392,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
22449,26558,0,0,1,0,0,0,2.806125,3.31975,0.0,4.346846854689615
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,22457,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
22514,26558,0,0,1,0,0,0,2.81425,3.31975,0.0,4.352096405756655
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,22522,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
22579,26558,0,0,1,0,0,0,2.822375,3.31975,0.0,4.357354782792537
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,22587,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
22644,26558,0,0,1,0,0,0,2.8305000000000002,3.31975,0.0,4.36262195388278
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,22652,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
22709,26558,0,0,1,0,0,0,2.838625,3.31975,0.0,4.367897887213597
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,22717,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
22774,26558,0,0,1,0,0,0,2.84675,3.31975,0.0,4.373182551071931
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,22782,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
22838,26558,0,0,1,0,0,0,2.85475,3.31975,0.0,4.378394411767857
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,22847,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
22903,26558,0,0,1,0,0,0,2.8628750000000003,3.31975,0.0,4.383696308838581
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,22912,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
22968,26558,0,0,1,0,0,0,2.871,3.31975,0.0,4.389006842384733
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,22976,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
23033,26558,0,0,1,0,0,0,2.879125,3.31975,0.0,4.394325981094825
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,23041,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
23098,26558,0,0,1,0,0,0,2.88725,3.31975,0.0,4.3996536937581805
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,23106,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
23163,26558,0,0,1,0,0,0,2.895375,3.31975,0.0,4.404989949264924
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,23171,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
23228,26558,0,0,1,0,0,0,2.9035,3.31975,0.0,4.410334716605986
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,23236,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
23293,26558,0,0,1,0,0,0,2.911625,3.31975,0.0,4.415687964873084
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,23301,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
23358,26558,0,0,1,0,0,0,2.91975,3.31975,0.0,4.4210496632587155
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,23366,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
23423,26558,0,0,1,0,0,0,2.9278750000000002,3.31975,0.0,4.42641978105613
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,23431,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
23487,26558,0,0,1,0,0,0,2.9358750000000002,3.31975,0.0,4.431715478020334
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,23495,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
23552,26558,0,0,1,0,0,0,2.944,3.31975,0.0,4.437102214565267
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,23560,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
23617,26558,0,0,1,0,0,0,2.952125,3.31975,0.0,4.442497279472999
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,23625,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
23682,26558,0,0,1,0,0,0,2.9602500000000003,3.31975,0.0,4.447900642437959
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,23690,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
23747,26558,0,0,1,0,0,0,2.968375,3.31975,0.0,4.453312273255156
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,23755,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
23812,26558,0,0,1,0,0,0,2.9765,3.31975,0.0,4.458732141820138
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,23820,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
23877,26558,0,0,1,0,0,0,2.984625,3.31975,0.0,4.464160218128937
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,23885,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
23942,26558,0,0,1,0,0,0,2.99275,3.31975,0.0,4.469596472278006
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,23950,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
24007,26558,0,0,1,0,0,0,3.000875,3.31975,0.0,4.475040874464166
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,24015,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
24072,26558,0,0,1,0,0,0,3.009,3.31975,0.0,4.4804933949845305
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,24080,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
24137,26558,0,0,1,0,0,0,3.017125,3.31975,0.0,4.485954004236445
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,24145,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
24202,26558,0,0,1,0,0,0,3.02525,3.31975,0.0,4.49142267271741
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,24210,26558,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
27265,26558,0,0,0,0,0,0,3.408125,3.31975,0.0,4.757736444794415
-2656,12181,-18718,16358,-29755,-8545,22959,16411,-0.332,1.5226250000000001,-2.33975,2.8112347737471164
9230,-12814,19676,-16378,27326,26558,0,0,1.15375,-1.60175,2.4595000000000002,3.1537093041369557
2,0,0,0,0,0,0,0,0.00025,0.0,0.0,0.00025
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
27386,26558,0,0,0,0,0,0,3.42325,3.31975,0.0,4.768582664167624
2311,-17329,3581,16402,-19235,-1685,-12070,16387,0.288875,-2.166125,0.447625,2.2306757769507874
-12785,241,-12316,-16367,27386,26558,0,0,-1.598125,0.030125,-1.5395,2.2192276316885566
1,0,0,0,0,0,0,0,0.000125,0.0,0.0,0.000125
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
27390,26558,0,0,2,0,0,0,3.42375,3.31975,0.0,4.768941614761078
28874,18726,-9068,16403,221,31903,-7486,16390,3.6092500000000003,2.34075,-1.1335,4.4486647856407435
29213,-26706,-21815,-16367,27446,26558,0,0,3.651625,-3.33825,-2.726875,5.649258842427916
0,0,0,0,-12522,-11684,-20284,16392,0.0,0.0,0.0,0.0
-32723,-12084,-7523,16391,15890,-10066,4456,-16367,-4.090375,-1.5105,-0.9403750000000001,4.46061464724874
27446,26558,0,0,1,0,0,0,3.43075,3.31975,0.0,4.773969587774937
21768,-856,-24941,16403,-30559,-32154,-29442,16389,2.721,-0.107,-3.117625,4.139429385872526
-11870,5659,21731,-16368,27450,26558,0,0,-1.4837500000000001,0.707375,2.716375,3.174993951765893
2,0,0,0,-23678,-32390,-8002,16409,0.00025,0.0,0.0,0.00025
-15152,-28462,27591,16399,21518,-16098,-6416,-16368,-1.8940000000000001,-3.55775,3.448875,5.304673395047521
27506,26558,0,0,0,0,0,0,3.43825,3.31975,0.0,4.779362209019108
11979,13814,-7102,16395,-18519,21175,-18664,16398,1.4973750000000001,1.72675,-0.88775,2.451917110268004
27253,-29156,29015,-16369,27508,26558,0,0,3.406625,-3.6445000000000003,3.626875,6.1677951008646525
1,0,0,0,-10164,-18093,11607,16397,0.000125,0.0,0.0,0.000125
2767,-3561,19718,16400,-18706,-28492,16536,-16369,0.345875,-0.445125,2.46475,2.528390465048862
27510,26558,0,0,2,0,0,0,3.43875,3.31975,0.0,4.779721919212456
-19868,27394,16301,16391,-7870,-22827,-18643,16390,-2.4835000000000003,3.4242500000000002,2.0376250000000002,4.695229062902576
23394,-13015,-25890,-16367,27566,26558,0,0,2.9242500000000002,-1.626875,-3.23625,4.655241603893938
0,0,0,0,-6103,-18418,31171,16395,0.0,0.0,0.0,0.0
-30284,17386,-18842,16388,-29500,-25607,-28479,-16368,-3.7855,2.17325,-2.35525,4.959861729423513
27568,26558,0,0,1,0,0,0,3.446,3.31975,0.0,4.7849405495261905
-28305,-1249,7626,16401,-23885,-4167,1129,16395,-3.538125,-0.156125,0.95325,3.667613542039292
-28408,-1093,30430,-16369,27570,26558,0,0,-3.551,-0.136625,3.80375,5.205456891870781
0,0,0,0,-21597,-26440,816,16396,0.0,0.0,0.0,0.0
-21199,32541,-14348,16396,12863,25297,-21369,-16367,-2.649875,4.0676250000000005,-1.7935,5.175331188073861
27628,26558,0,0,1,0,0,0,3.4535,3.31975,0.0,4.790344696626747
-20943,-9070,-8310,16400,11067,24177,28937,16390,-2.617875,-1.13375,-1.03875,3.036059969866373
29848,-5829,-15222,-16367,27635,26558,0,0,3.731,-0.728625,-1.90275,4.251083738663001
2,0,0,0,10690,-14958,13303,16391,0.00025,0.0,0.0,0.00025
-9184,-14381,14326,16391,16084,-16678,-28589,-16367,-1.1480000000000001,-1.797625,1.79075,2.784985673773745
27638,26558,0,0,1,0,0,0,3.45475,3.31975,0.0,4.7912459366014595
29530,-25088,-27007,16401,-27939,29720,24094,16393,3.69125,-3.136,-3.375875,5.903927047154716
9852,21040,-29741,-16368,27695,26558,0,0,1.2315,2.63,-3.717625,4.71743870025091
2,0,0,0,22898,-31965,21146,16397,0.00025,0.0,0.0,0.00025
8732,31090,8635,16389,-4802,7767,-7668,-16368,1.0915,3.88625,1.079375,4.178440104048998
27698,26558,0,0,3,0,0,0,3.46225,3.31975,0.0,4.796656661154725
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
0,0,0,0,27859,26558,0,0,0.0,0.0,0.0,0.0
2,0,0,0,4120,-9124,-32687,16400,0.00025,0.0,0.0,0.00025
-18076,-31948,-27808,16390,13116,27554,6717,-16367,-2.2595,-3.9935,-3.476,5.756384151531237
27874,26558,0,0,0,0,0,0,3.4842500000000003,3.31975,0.0,4.812560454165745
-2562,11755,-19251,16397,28077,22325,-8748,16384,-0.32025,1.469375,-2.406375,2.837651069767036
-10106,28667,29668,-16368,27874,26558,0,0,-1.26325,3.583375,3.7085,5.309364293691384
1,0,0,0,3001,25668,9578,16404,0.000125,0.0,0.0,0.000125
6948,-7503,-11653,16388,-19438,-24062,12923,-16367,0.8685,-0.937875,-1.456625,1.937952052102941
27875,26558,0,0,3,0,0,0,3.484375,3.31975,0.0,4.812650953801345
9506,2676,24505,16410,4270,17214,-5072,16412,1.18825,0.3345,3.063125,3.302508603792729
-4536,3442,23861,-16374,27919,26558,0,0,-0.5670000000000001,0.43025,2.982625,3.066375050955933
2,0,0,0,16616,15374,27466,16384,0.00025,0.0,0.0,0.00025
-17251,31474,16418,16400,12306,-1066,17996,-16378,-2.156375,3.93425,2.05225,4.933559188418134
27934,26558,0,0,1,0,0,0,3.49175,3.31975,0.0,4.817993163652269
21328,-12046,-16318,16410,-12357,3526,18856,16393,2.666,-1.50575,-2.03975,3.679051389285015
-30925,1825,12759,-16374,27936,26558,0,0,-3.865625,0.228125,1.594875,4.187925969006018
3,0,0,0,-19410,13051,8430,16390,0.000375,0.0,0.0,0.000375
