0,1,2,3,4,5,6,7
1,0,0,0,-6976,6413,-282,16407
-16030,23327,-8239,16389,-8908,-4997,1142,-16372
-8429,26580,0,0,0,0,0,0
-14381,16603,-21606,16414,-27496,-31156,31267,16336
-30090,26713,-3387,-16379,-8409,26580,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-15013,26605,0,0,3,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-15011,26605,0,0
1,0,0,0,23052,25617,-22062,16410
-28069,-18938,8234,16374,-3160,-24775,24158,-16366
-14953,26605,0,0,3,0,0,0
27012,-26308,19318,16420,-15328,25165,4773,16288
28530,-9082,-15437,-16368,-14950,26605,0,0
1,0,0,0,18068,1634,2021,16411
4554,-28700,23187,16377,23002,-31242,-11115,-16367
-14893,26605,0,0,3,0,0,0
8700,29236,16172,16411,-22033,-21214,-28470,16376
-366,20079,29649,-16367,-14890,26605,0,0
1,0,0,0,-16445,28155,-29830,16409
-28757,-17680,349,16371,6877,-2618,774,-16368
-14833,26605,0,0,3,0,0,0
-23294,11916,-18223,16409,10572,-4255,4702,16367
29232,8995,-29693,-16372,-14830,26605,0,0
3,0,0,0,-6088,-25904,-22688,16409
-19860,4408,-2066,16364,21680,1373,-17747,-16370
-14770,26605,0,0,1,0,0,0
-11960,-19305,-14826,16409,-3161,18906,22006,16369
822,24343,14523,-16369,-14705,26605,0,0
3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-14574,26605,0,0,3,0,0,0
-28626,4193,29681,16409,20544,-4416,-8598,16393
-5731,-13384,26095,-16378,-14514,26605,0,0
3,0,0,0,16444,-6387,2310,16410
-12544,-27914,-19829,16396,-24284,21221,7642,-16379
-14454,26605,0,0,3,0,0,0
-24049,-28558,10346,16412,2292,-19018,-19690,16400
32595,12535,14420,-16368,-14394,26605,0,0
3,0,0,0,25078,4856,-8746,16411
-6074,-31162,-31259,16392,-2822,28748,-15764,-16373
-14333,26605,0,0,3,0,0,0
-20847,9623,22177,16413,15806,17610,267,16364
-21571,-30252,28849,-16368,-14273,26605,0,0
3,0,0,0,-6146,11448,-19208,16411
11538,27268,31131,16372,17943,-22822,22971,-16369
-13942,26605,0,0,3,0,0,0
-20821,15180,-30303,16412,8099,2805,-28601,16372
31056,29720,3996,-16367,-13882,26605,0,0
3,0,0,0,-24758,13843,2840,16411
30967,15277,-2939,16372,-23624,-20420,26447,-16371
-13818,26605,0,0,3,0,0,0
20084,-638,10833,16415,-5567,-11737,-16832,16388
24723,29131,-28283,-16367,-13758,26605,0,0
3,0,0,0,5179,9441,-5699,16407
-24839,562,-24206,16392,-2256,533,-20997,-16368
-13697,26605,0,0,3,0,0,0
-20150,31006,-18077,16415,23565,-30293,19213,16373
5880,-21840,-8833,-16365,-13627,26605,0,0
3,0,0,0,-10221,-27569,6336,16412
11573,12650,-23794,16362,21130,21648,20503,-16367
-13530,26605,0,0,3,0,0,0
27226,19064,15096,16411,12847,2507,6991,16370
-14422,23644,19649,-16369,-13341,26605,0,0
3,0,0,0,-28065,197,28606,16415
-9699,32301,23425,16371,-23852,-30844,28432,-16364
-13281,26605,0,0,3,0,0,0
-15890,-6942,-3046,16415,11949,-8004,25444,16370
-9642,32379,31134,-16364,-13221,26605,0,0
3,0,0,0,28992,14601,-30500,16415
18433,-12091,10499,16369,27566,6795,19376,-16364
-13155,26605,0,0,3,0,0,0
25338,-9085,-14608,16413,-8615,-17989,30241,16388
13286,-22284,-21486,-16367,-13095,26605,0,0
3,0,0,0,12053,-13273,-30086,16412
-14907,-32199,4124,16381,11330,21003,21760,-16368
-13035,26605,0,0,3,0,0,0
5359,17783,-30282,16411,-25910,9535,17724,16373
7695,-14551,10694,-16368,-12975,26605,0,0
3,0,0,0,-13354,2815,-4073,16412
-7551,-5020,17688,16369,15998,-32570,-10245,-16367
-12915,26605,0,0,3,0,0,0
10890,-21626,26885,16411,29026,-29691,-16901,16366
18336,491,-21045,-16369,-12855,26605,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
-12798,26605,0,0,3,0,0,0
27803,30241,-11495,16416,32549,-10866,-17143,16370
-18552,-27848,30418,-16363,-12794,26605,0,0
3,0,0,0,-12796,3823,20741,16410
31390,7257,21312,16374,-31714,30977,4592,-16367
-12734,26605,0,0,3,0,0,0
16090,2728,32703,16410,-14376,4199,3364,16372
-5806,9639,-608,-16368,-12483,26605,0,0
3,0,0,0,-13960,29046,8052,16419
-4488,5629,-6061,16386,-912,19302,-17149,-16365
-12423,26605,0,0,3,0,0,0
-8642,-24672,12927,16416,-788,-13268,8599,16377
16934,-29309,-32431,-16368,-12363,26605,0,0
3,0,0,0,23061,-2632,1906,16412
-12123,412,-4225,16361,18771,-12654,-32694,-16372
-12303,26605,0,0,3,0,0,0
9733,8244,12988,16416,-4768,-12057,13380,16378
-8183,22434,7163,-16367,-12242,26605,0,0
3,0,0,0,-12355,20443,25201,16412
21368,-11093,5895,16368,21332,-7351,2678,-16369
-12182,26605,0,0,3,0,0,0
22497,-15319,-21144,16413,8192,18202,-17627,16367
7630,27453,12975,-16368,-12122,26605,0,0
3,0,0,0,7003,24339,211,16414
11919,-7303,-8735,16376,-19657,-24583,27972,-16367
-12062,26605,0,0,3,0,0,0
-4706,-8139,10405,16412,26430,32439,25053,16378
23308,28180,6783,-16366,-12002,26605,0,0
3,0,0,0,4719,-14058,-31853,16415
-26387,19314,29601,16397,5360,-17729,-13886,-16366
-11942,26605,0,0,3,0,0,0
18187,-10175,-17156,16410,-32727,-4426,-26218,16370
7888,18245,-19001,-16368,-11806,26605,0,0
1,0,0,0,-450,-10701,-5928,16412
4778,-15270,24774,16380,-20190,11113,4655,-16368
-11801,26605,0,0,3,0,0,0
-2365,2940,-18024,16413,27286,-15195,32531,16375
-6736,-18122,-17764,-16367,-11746,26605,0,0
1,0,0,0,26327,2116,-4650,16415
9729,-18266,-29294,16380,15218,-30508,28900,-16366
-11740,26605,0,0,1,0,0,0
8080,444,-19301,16411,-5220,-11695,5080,16362
-809,-28904,18025,-16370,-11680,26605,0,0
1,0,0,0,-7046,-2812,-8138,16411
-31819,10305,-15530,16363,-32089,25370,-22163,-16371
-11517,26605,0,0,1,0,0,0
-6349,21557,-23340,16410,-25741,29316,12950,16386
-18550,23672,-10497,-16365,-11457,26605,0,0
1,0,0,0,-30515,31353,-335,16409
9016,-17363,-7214,16388,24314,-13796,18242,-16368
-11397,26605,0,0,1,0,0,0
-15396,-7720,21128,16411,-27647,-27414,-30189,16367
26074,11322,-25902,-16369,-11337,26605,0,0
1,0,0,0,-9855,18160,24662,16411
-10730,-10718,16318,16369,30163,-27181,-18175,-16369
-11256,26605,0,0,5,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-11179,26605,0,0
1,0,0,0,2145,3591,29118,16411
26218,6460,-15759,16368,25059,-29717,9517,-16372
-11176,26605,0,0,5,0,0,0
27555,8724,26262,16409,-20736,-5904,-3137,16378
-13454,-29167,-29575,-16367,-11119,26605,0,0
1,0,0,0,-31956,-29699,-10532,16411
-1152,29717,-5664,16372,10773,-25028,-10698,-16366
-11116,26605,0,0,5,0,0,0
25040,25408,-18794,16409,-27122,-18162,18475,16374
-10428,1197,-15449,-16370,-11041,26605,0,0
5,0,0,0,-31956,-16433,-1610,16408
-2816,-13478,18983,16381,8308,3492,-31517,-16368
-10949,26605,0,0,5,0,0,0
24402,-27913,7154,16409,-12403,18366,9686,16386
31835,-6449,-20789,-16367,-10889,26605,0,0
5,0,0,0,19418,-10710,-13234,16410
-10475,8478,29737,16371,-29020,-22576,4951,-16367
-10829,26605,0,0,5,0,0,0
29305,10061,-20039,16414,22270,-14824,22643,16381
-12088,-22689,-5414,-16366,-10768,26605,0,0
1,0,0,0,2050,-11400,4156,16411
25594,-9074,-32634,16373,13981,-26998,-22423,-16364
-10710,26605,0,0,5,0,0,0
21297,8236,17737,16412,-27530,-28549,-3714,16371
-3334,4418,23683,-16366,-10708,26605,0,0
5,0,0,0,15463,9389,-18917,16411
6419,-3521,-12077,16361,22141,-18142,-3006,-16366
-10648,26605,0,0,5,0,0,0
4951,26234,-2827,16411,-8842,-689,1631,16365
-9944,13724,-17095,-16366,-10581,26605,0,0
5,0,0,0,-21881,-32256,-3877,16411
14639,4839,-19627,16361,24960,12401,5607,-16366
-10521,26605,0,0,5,0,0,0
15045,10564,-4959,16412,-2933,-9995,-24003,16365
-3888,25014,-7477,-16367,-10461,26605,0,0
5,0,0,0,29901,-7585,29475,16411
19040,-8181,-8707,16370,-1384,25512,-23411,-16370
-10401,26605,0,0,5,0,0,0
-9866,11624,25585,16411,-2786,-16781,27027,16371
-11604,14423,-26689,-16370,-10340,26605,0,0
5,0,0,0,-2827,27118,26645,16407
5525,30871,6895,16381,-15680,12885,4457,-16366
-10280,26605,0,0,1,0,0,0
15380,-554,-10355,16411,3440,2994,405,16369
25197,23849,31724,-16368,-10225,26605,0,0
5,0,0,0,16881,4137,21687,16411
-1955,-2951,-31352,16370,4796,-27795,23500,-16369
-10220,26605,0,0,1,0,0,0
-12674,10114,30884,16412,-22111,-28256,-12939,16371
-11292,7798,27488,-16366,-10165,26605,0,0
5,0,0,0,-13141,-32113,2209,16412
-17663,5300,-2493,16368,14977,-19237,-19697,-16368
-10159,26605,0,0,5,0,0,0
11156,-3896,-27572,16411,-11239,17288,30666,16369
-20839,17024,556,-16368,-10099,26605,0,0
5,0,0,0,32741,-12008,20043,16411
-9140,-5698,22546,16370,-28326,-15764,-23937,-16370
-10039,26605,0,0,1,0,0,0
32467,4668,15818,16412,12066,20001,30092,16372
32235,-871,8587,-16366,-9982,26605,0,0
5,0,0,0,23381,13495,-26037,16411
32158,20064,-22542,16370,-16127,-8910,23132,-16368
-9978,26605,0,0,1,0,0,0
-28131,28154,17073,16411,-30986,1508,30084,16368
32456,-7968,14561,-16366,-9922,26605,0,0
5,0,0,0,3713,14905,1906,16415
-31324,-24343,-24150,16391,13286,10061,10877,-16367
-9918,26605,0,0,5,0,0,0
-6204,27973,7352,16411,-2726,-16189,-8090,16371
1150,-25020,-23486,-16370,-9857,26605,0,0
5,0,0,0,-24648,32177,-23506,16411
3889,28469,-5079,16372,29152,-5758,20015,-16368
-9710,26605,0,0,5,0,0,0
-31323,-5611,21253,16411,6656,13195,22688,16369
15050,-13510,31524,-16368,-9650,26605,0,0
5,0,0,0,13540,12660,15774,16410
-14031,23339,-10011,16385,2760,-10294,360,-16368
-9590,26605,0,0,5,0,0,0
-12975,-4895,-1699,16411,-4427,-5673,-22488,16389
-22482,-30642,-15599,-16367,-9530,26605,0,0
5,0,0,0,-19409,1375,24189,16411
-12441,-29929,32707,16387,13008,-11724,-27952,-16368
-9470,26605,0,0,5,0,0,0
-17786,-20343,-22949,16411,-20242,-22825,27858,16389
6735,12058,25049,-16367,-9409,26605,0,0
5,0,0,0,-3381,-1925,-8393,16412
26754,-22802,-20321,16389,-27883,-24414,-19202,-16368
-9349,26605,0,0,1,0,0,0
13906,-10920,-19892,16411,28868,-883,-6067,16370
-858,27676,2862,-16366,-9327,26605,0,0
5,0,0,0,8434,1763,-561,16410
-4375,16914,11454,16369,20460,978,13056,-16368
-9289,26605,0,0,1,0,0,0
10014,-16343,-9991,16410,17426,-8711,24971,16367
-29622,-25262,-31241,-16367,-9240,26605,0,0
5,0,0,0,6125,19698,30151,16411
-22525,32432,31082,16359,-10956,-4474,21670,-16367
-9229,26605,0,0,1,0,0,0
-26282,454,-13199,16413,-23493,22175,-29947,16400
-11776,9130,20026,-16376,-9180,26605,0,0
5,0,0,0,286,-27957,13262,16411
10015,6173,-23201,16369,11831,-22514,22136,-16369
-9169,26605,0,0,1,0,0,0
-7370,29073,10132,16411,26004,-3460,23413,16371
-10812,15742,31648,-16368,-9119,26605,0,0
5,0,0,0,21677,-4362,11299,16411
12811,175,-8379,16370,11186,-19385,-9830,-16370
-9108,26605,0,0,5,0,0,0
-17835,3244,-343,16406,9830,17780,23286,16387
-20972,23894,-17062,-16368,-9048,26605,0,0
5,0,0,0,28319,20168,9381,16409
-30496,-22534,-19625,16385,-17723,-1978,-13010,-16365
-8988,26605,0,0,5,0,0,0
-9124,-29355,17491,16410,-5153,-31128,-30981,16371
-30549,118,29286,-16365,-8928,26605,0,0
5,0,0,0,14944,8687,22075,16410
-11909,-5351,32279,16370,-13690,-22828,-19343,-16365
-8734,26605,0,0,1,0,0,0
4754,-12047,-12288,16411,-16814,3756,-12083,16372
-19931,-8556,-20491,-16366,-8688,26605,0,0
5,0,0,0,-14848,11126,16439,16409
-29267,2492,11225,16374,-22232,30962,-1674,-16369
-8674,26605,0,0,1,0,0,0
-18871,-31126,17193,16411,15612,28550,-13989,16368
-28432,15021,29968,-16369,-8628,26605,0,0
5,0,0,0,9874,-30137,-31067,16409
24509,21265,6784,16371,-21728,7608,-2281,-16368
-8614,26605,0,0,1,0,0,0
-8092,26079,-6396,16409,-14085,1077,28350,16373
3086,-12569,-11798,-16366,-8567,26605,0,0
5,0,0,0,18747,25711,6964,16410
-9991,27871,28216,16374,-4959,-17108,2323,-16366
-8554,26605,0,0,1,0,0,0
-21819,1079,-29911,16410,8651,-22869,-27579,16371
-29969,1638,5071,-16368,-8506,26605,0,0
5,0,0,0,-10540,31668,-2198,16408
-6488,-285,-10804,16374,14272,-15387,-5619,-16369
-8493,26605,0,0,5,0,0,0
-21690,6436,18457,16409,19644,22550,-18567,16373
32202,-12011,-22503,-16368,-8433,26605,0,0
5,0,0,0,-27853,23025,1633,16411
3636,-2621,193,16373,11180,-5516,23197,-16365
-8373,26605,0,0,1,0,0,0
9544,-13060,6088,16410,-32256,31203,30193,16373
-21741,22826,-9566,-16367,-8345,26605,0,0
1,0,0,0,-1369,-16771,-26269,16409
-20324,23929,-29415,16374,-27532,-27005,6142,-16366
-8285,26605,0,0,5,0,0,0
11734,22838,-6161,16410,-9021,8242,-25194,16373
25337,-13033,9000,-16365,-8239,26605,0,0
1,0,0,0,32686,-24347,-16066,16409
4372,-15503,-1057,16376,-27660,-24827,-16088,-16365
-8225,26605,0,0,5,0,0,0
6847,-12414,-6777,16409,-7282,-26710,-30627,16371
8519,27288,11380,-16365,-8179,26605,0,0
1,0,0,0,25128,4181,-15726,16411
8300,23580,25477,16375,-13524,18714,-10117,-16363
-8165,26605,0,0,5,0,0,0
-6179,7010,2404,16409,-28233,-23489,16548,16368
1916,16397,-31287,-16366,-8119,26605,0,0
1,0,0,0,-28614,-15769,-13238,16411
10278,-12915,20154,16375,-29235,-23137,32100,-16363
-8089,26605,0,0,5,0,0,0
-3546,-27898,-26967,16409,11868,30820,17037,16375
7269,24493,-6654,-16367,-8059,26605,0,0
5,0,0,0,26531,7610,12807,16409
9562,15251,22855,16387,-7087,20974,-11673,-16367
-7999,26605,0,0,1,0,0,0
10521,6048,-18176,16410,-15468,-29101,26911,16371
-1798,-5436,-23372,-16368,-7971,26605,0,0
5,0,0,0,-25223,19558,21013,16412
-22458,-21331,-17577,16389,28259,22881,-28624,-16369
-7938,26605,0,0,1,0,0,0
12306,-8888,-5088,16410,23609,-28392,13991,16370
18666,-3939,-23641,-16367,-7911,26605,0,0
5,0,0,0,-3719,30693,-14179,16409
29898,31982,4682,16374,9562,21756,18932,-16367
-7878,26605,0,0,1,0,0,0
-20395,-21776,25982,16411,22191,4908,18596,16368
9388,-27215,-12624,-16366,-7830,26605,0,0
5,0,0,0,29812,26440,6414,16410
-31755,3875,-15449,16362,21816,-19883,13363,-16367
-7818,26605,0,0,1,0,0,0
4482,-2900,-13377,16410,-20600,10815,18740,16373
-15821,-805,-12664,-16368,-7769,26605,0,0
5,0,0,0,-23743,1594,-2721,16411
-25454,3580,-10660,16371,-22862,28022,14754,-16365
-7758,26605,0,0,5,0,0,0
-26969,-4244,8084,16410,-20335,21475,-26730,16366
6641,-9140,3732,-16367,-7698,26605,0,0
1,0,0,0,-19350,-30609,-16584,16412
-18159,-20096,29051,16372,-9336,-7792,-6820,-16366
-7674,26605,0,0,5,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,-7638,26605,0,0
5,0,0,0,29973,-7041,2307,16413
-12623,11048,9458,16392,-2376,-6728,12576,-16369
-7577,26605,0,0,5,0,0,0
14365,31031,-29333,16413,276,-23102,-8979,16391
29807,-22468,3567,-16369,-7517,26605,0,0
5,0,0,0,29114,-30162,23974,16414
19195,14226,-5359,16391,-22571,29631,19734,-16368
-7457,26605,0,0,1,0,0,0
-31788,28306,-32133,16412,-1956,-2951,-31352,16370
32137,16007,28589,-16367,-7437,26605,0,0
5,0,0,0,6055,16985,20416,16408
-11711,13253,15279,16372,17752,23161,-28846,-16366
-7397,26605,0,0,5,0,0,0
-4632,-23219,-4803,16407,2242,15305,-11949,16375
-14411,23072,-28381,-16366,-7336,26605,0,0
5,0,0,0,-20538,-535,-9490,16407
28092,14871,32084,16374,-20256,-20264,-18691,-16366
-7276,26605,0,0,5,0,0,0
-13737,31222,-4711,16407,2428,-15822,8389,16375
-22956,13073,-1745,-16366,-7216,26605,0,0
1,0,0,0,4563,-29089,-30321,16411
-11996,26529,-13349,16369,-23370,-5443,19032,-16369
-7175,26605,0,0,5,0,0,0
12662,29369,-20131,16408,-10887,19531,-13323,16375
-916,-1330,10162,-16367,-7155,26605,0,0
1,0,0,0,-23661,25147,-4170,16410
-9157,-1356,-31904,16372,5370,18346,30799,-16370
-7114,26605,0,0,5,0,0,0
23853,2316,22869,16408,-31801,-23354,17265,16376
28618,17337,-22212,-16367,-7095,26605,0,0
1,0,0,0,5117,-19737,-19251,16410
-58,7361,11270,16373,29026,-19188,22730,-16369
-7054,26605,0,0,5,0,0,0
-29802,-2766,-1562,16408,-8546,27204,18229,16374
12648,2567,11111,-16368,-7035,26605,0,0
1,0,0,0,17469,-28091,-21221,16410
20107,4537,19153,16374,26489,22313,-25326,-16368
-6994,26605,0,0,5,0,0,0
-32422,396,-15741,16408,-5788,29028,14039,16375
-853,89,-21016,-16368,-6975,26605,0,0
5,0,0,0,-23724,-6469,-15084,16408
10355,-30730,-12901,16374,1698,-13078,-26847,-16368
-6889,26605,0,0,5,0,0,0
1709,10359,21022,16410,-13259,-21711,3217,16385
28310,-17394,2351,-16368,-6829,26605,0,0
5,0,0,0,3631,27129,-19821,16407
2859,20077,10029,16382,-23528,-28788,23869,-16366
-6769,26605,0,0,5,0,0,0
-14811,-14496,-32327,16418,19749,9669,-10117,16375
14804,31928,-10078,-16362,-6709,26605,0,0
5,0,0,0,-20510,-32549,-9472,16409
2191,31811,-8789,16379,3358,-7250,2091,-16375
-6649,26605,0,0,5,0,0,0
-16479,23644,-29939,16410,-30032,-5973,628,16380
-29346,-5797,-23231,-16368,-6588,26605,0,0
5,0,0,0,11259,-3302,-22489,16409
19719,-29207,-10599,16378,-9360,-9254,8282,-16368
-6528,26605,0,0,5,0,0,0
17855,-2761,-20511,16411,-4872,23734,23782,16377
-20391,22642,3304,-16371,-6468,26605,0,0
5,0,0,0,-26548,30256,-14755,16409
18958,-8072,-7769,16376,-18317,9169,5391,-16366
-6408,26605,0,0,5,0,0,0
21177,9224,-7371,16408,-9901,-1569,-17554,16372
-11481,24105,29957,-16367,-6348,26605,0,0
5,0,0,0,-15685,-18666,12634,16411
-14445,5170,-20050,16382,-16885,32754,10940,-16367
-6288,26605,0,0,5,0,0,0
-25827,-21354,12649,16411,30429,7440,-7882,16381
-10726,-28725,-25073,-16365,-6227,26605,0,0
5,0,0,0,18195,-25086,-31690,16410
-26474,21845,-4330,16381,-10942,-22762,-9668,-16366
-6167,26605,0,0,5,0,0,0
-1965,-2014,-29605,16412,2157,-9236,-14814,16381
-19250,26458,15701,-16364,-6106,26605,0,0
5,0,0,0,20118,-24462,1873,16411
27306,-26441,-14352,16379,-28137,13205,10396,-16365
-6046,26605,0,0,5,0,0,0
-32490,11260,3042,16413,13382,-29357,-23706,16387
32370,-12150,8208,-16368,-5986,26605,0,0
5,0,0,0,-9819,-10199,-2473,16412
-10631,-8045,-28553,16391,24332,10722,7149,-16367
-5926,26605,0,0,5,0,0,0
-1017,-1683,11270,16413,23860,16816,-30284,16386
-4800,7938,25663,-16367,-5865,26605,0,0
1,0,0,0,-13713,3903,8761,16413
7480,10506,-19858,16361,19296,18342,-10356,-16369
-5824,26605,0,0,5,0,0,0
-4867,3886,7993,16408,-23265,-11873,-24972,16376
-16798,-24234,-2383,-16367,-5805,26605,0,0
1,0,0,0,-4754,11994,4865,16413
-21991,-9930,-32256,16354,8317,32591,2,-16368
-5762,26605,0,0,5,0,0,0
19719,-24607,18041,16416,13473,-23453,29129,16375
6009,-26312,2041,-16359,-5745,26605,0,0
1,0,0,0,-17671,14076,-30029,16412
-5254,-28092,2858,16364,2064,2529,-22773,-16370
-5681,26605,0,0,5,0,0,0
-13872,30650,-26050,16408,-979,-7222,29402,16375
-28134,-28107,14647,-16367,-5680,26605,0,0
5,0,0,0,-8877,-22265,32510,16412
-787,18072,6977,16368,-22307,27512,-12559,-16368
-5620,26605,0,0,1,0,0,0
-30622,-7600,-30000,16413,7696,-4224,2702,16359
28414,-12110,-10781,-16369,-5603,26605,0,0
5,0,0,0,-9821,-26387,5600,16413
-10634,6702,4016,16370,-29632,-3702,18075,-16367
-5560,26605,0,0,5,0,0,0
20812,-30998,5612,16413,22384,-25788,-6010,16369
7612,23285,19316,-16367,-5500,26605,0,0
1,0,0,0,-17746,7561,28603,16413
1530,-21666,-20841,16360,11424,6464,-31379,-16369
-5486,26605,0,0,5,0,0,0
18287,-13246,2738,16413,21834,15738,23351,16364
18734,23641,29161,-16367,-5439,26605,0,0
1,0,0,0,11403,17119,11980,16413
11837,22587,-13264,16356,3154,7766,18034,-16369
-5426,26605,0,0,5,0,0,0
5678,-12507,895,16413,-17367,16845,-7598,16364
-25364,9327,-23324,-16367,-5377,26605,0,0
1,0,0,0,14951,28833,26735,16413
25568,22535,21883,16357,19110,3303,-16663,-16369
-5366,26605,0,0,5,0,0,0
16672,-19356,-25120,16411,1742,1994,-14391,16373
-15010,15875,31534,-16364,-5317,26605,0,0
1,0,0,0,25018,-16711,-17684,16413
14744,30285,4232,16361,-30898,-20548,14279,-16368
-5306,26605,0,0,5,0,0,0
-26364,-28432,-159,16410,-1406,13123,7053,16374
-7232,-4812,22072,-16364,-5256,26605,0,0
5,0,0,0,11878,17148,-4401,16409
-24547,14358,-26645,16373,-27815,26226,3309,-16365
-5181,26605,0,0,1,0,0,0
-7316,-3336,12048,16413,-2447,-21410,2359,16355
-12220,-24371,27465,-16369,-5157,26605,0,0
5,0,0,0,26407,-23601,31561,16411
20012,-15485,5320,16370,3360,-24030,20541,-16370
-5121,26605,0,0,1,0,0,0
29483,13180,28754,16413,14319,1928,-12637,16356
-22426,13115,-8094,-16369,-5097,26605,0,0
5,0,0,0,32357,25069,-29081,16412
12457,15030,3653,16369,29866,-383,-386,-16367
-5060,26605,0,0,5,0,0,0
13145,3544,2042,16413,21327,13396,-129,16369
6140,985,16434,-16366,-5000,26605,0,0
5,0,0,0,4124,-1208,-4088,16412
22731,10397,-25486,16370,20754,-221,4936,-16366
-4940,26605,0,0,1,0,0,0
-20568,-8011,-14241,16412,24952,-22853,7585,16353
-27604,27811,29614,-16370,-4935,26605,0,0
1,0,0,0,-11511,-16990,5933,16414
-4103,9744,32156,16361,-16784,12416,-18515,-16368
-4853,26605,0,0,5,0,0,0
15558,-7234,32032,16413,22385,-25788,-6010,16369
5398,7321,-15070,-16367,-4811,26605,0,0
1,0,0,0,-27997,3148,-7537,16412
23876,-11387,18602,16353,1550,-14817,-24923,-16370
-4793,26605,0,0,5,0,0,0
8797,24687,-16015,16412,31853,-13358,-32640,16371
-32712,10410,-28787,-16365,-4750,26605,0,0
1,0,0,0,-27294,-28633,-16214,16411
24010,30353,-29886,16351,-10033,-20859,-22745,-16375
-4733,26605,0,0,5,0,0,0
-27281,29410,-4018,16410,-31722,-29275,31055,16373
15424,14779,-30983,-16367,-4690,26605,0,0
3,0,0,0,32394,-16264,-28484,16412
-5919,-23311,29440,16372,15258,-30896,4002,-16366
-4682,26605,0,0,5,0,0,0
-9498,-13886,-19831,16410,8133,21804,-244,16373
19984,-8586,29685,-16368,-4630,26605,0,0
3,0,0,0,-30785,-5946,19869,16413
19594,-12537,-10500,16367,-22058,18012,1433,-16364
-4622,26605,0,0,1,0,0,0
-8610,-14952,23542,16413,-14921,-19927,-12565,16356
25104,5409,16078,-16368,-4619,26605,0,0
5,0,0,0,11875,16001,19327,16418
10862,24707,18584,16358,29012,3544,-12017,-16369
-4570,26605,0,0,3,0,0,0
-24290,24167,-458,16408,-18442,-8369,176,16368
-11500,-23464,-16238,-16373,-4562,26605,0,0
1,0,0,0,20166,-27772,-3481,16411
-22760,-27035,-8662,16333,16690,11329,12010,-16372
-4534,26605,0,0,3,0,0,0
12414,7693,3437,16412,-4416,-18753,-8051,16400
-6226,32113,28029,-16365,-4502,26605,0,0
1,0,0,0,22140,26509,-17519,16409
-30862,30700,17145,16358,-6219,31352,-18934,-16368
-4473,26605,0,0,3,0,0,0
18890,29399,-20440,16409,-15338,-2562,2484,16374
-10269,19920,-16058,-16371,-4347,26605,0,0
1,0,0,0,11893,23646,-7465,16409
-21166,11408,-6677,16371,-26845,22372,-5475,-16369
-4347,26605,0,0,5,0,0,0
-4173,-4579,23840,16418,-22944,23592,-3857,16358
25571,28592,-25914,-16369,-4297,26605,0,0
1,0,0,0,12149,19800,8391,16407
32314,-19855,5478,16385,26050,-8941,14118,-16368
-4287,26605,0,0,3,0,0,0
16258,-8616,7463,16416,9558,-30765,21565,16370
-2154,-19573,31307,-16368,-4287,26605,0,0
1,0,0,0,-27038,-18248,13439,16407
14021,-30236,22827,16395,28472,10386,23559,-16369
-4227,26605,0,0,3,0,0,0
-15209,31221,26765,16414,-6125,-14101,-3706,16368
-11178,19217,13986,-16367,-4227,26605,0,0
1,0,0,0,24438,10635,-24606,16406
13182,18133,-30326,16395,185,31339,12395,-16367
-4167,26605,0,0,3,0,0,0
30738,9620,-4214,16414,3976,13005,28413,16398
11021,2758,-31747,-16367,-4167,26605,0,0
1,0,0,0,29033,-21665,18182,16410
17439,5206,-16996,16370,10872,-31252,-31021,-16366
-4107,26605,0,0,3,0,0,0
28883,-12077,-27473,16415,9522,-1577,40,16387
24380,12955,-11677,-16371,-4107,26605,0,0
3,0,0,0,4691,8295,26016,16415
14097,29361,1748,16384,21150,26000,-16951,-16368
-4046,26605,0,0,3,0,0,0
-8729,-1198,30793,16415,4643,-20296,-18758,16386
17195,26177,15255,-16371,-3986,26605,0,0
3,0,0,0,29927,-6667,2601,16416
-22630,-25709,-3897,16384,-32476,864,-1447,-16366
-3926,26605,0,0,3,0,0,0
-26313,-27498,3313,16412,-13550,6135,29212,16373
-7155,20700,19756,-16366,-3866,26605,0,0
3,0,0,0,4071,28513,22381,16412
-20652,10223,-11679,16372,19227,27633,-20878,-16368
-3806,26605,0,0,1,0,0,0
23919,-7701,-11425,16408,24063,-32718,-7884,16384
16019,-15718,-10682,-16371,-3793,26605,0,0
3,0,0,0,13151,-834,222,16416
27593,9974,-24487,16372,5874,-8641,15686,-16364
-3745,26605,0,0,1,0,0,0
-2766,-20273,-22794,16409,15527,9012,32452,16384
7353,-19490,-24332,-16371,-3733,26605,0,0
1,0,0,0,27038,-10453,-15315,16409
9941,9746,-20480,16383,-18593,17036,4197,-16365
-3673,26605,0,0,1,0,0,0
1135,-31274,-12611,16408,-17259,-23636,30503,16382
22308,-23131,29537,-16366,-3613,26605,0,0
1,0,0,0,-24945,-6239,-13806,16409
-16577,-15062,-23499,16382,-1049,-28202,15773,-16368
-3552,26605,0,0,3,0,0,0
15703,6981,9676,16411,26409,-7569,-27378,16372
2441,3338,506,-16371,-3513,26605,0,0
